school,department_name,harvard_equivalent,funding_type,year,funding_amount
Case Western Reserve,BIOMEDICAL ENGINEERING,NA,nih,2016,0
Case Western Reserve,GENETICS AND GENOME SCIENCES,Gn,nih,2020,11507222
Case Western Reserve,GENETICS AND GENOME SCIENCES,Gn,nih,2019,10721353
Case Western Reserve,GENETICS AND GENOME SCIENCES,Gn,nih,2018,0
Case Western Reserve,GENETICS AND GENOME SCIENCES,Gn,nih,2017,0
Case Western Reserve,GENETICS AND GENOME SCIENCES,Gn,nih,2016,0
Case Western Reserve,MOLECULAR BIOL AND MICROBIOLOGY,Mb,nih,2020,2615833
Case Western Reserve,MOLECULAR BIOL AND MICROBIOLOGY,Mb,nih,2019,2719717
Case Western Reserve,MOLECULAR BIOL AND MICROBIOLOGY,Mb,nih,2018,0
Case Western Reserve,MOLECULAR BIOL AND MICROBIOLOGY,Mb,nih,2017,0
Case Western Reserve,MOLECULAR BIOL AND MICROBIOLOGY,Mb,nih,2016,0
Case Western Reserve,MOLECULAR MEDICINE,BCMP,nih,2020,75780802
Case Western Reserve,MOLECULAR MEDICINE,BCMP,nih,2019,78775393
Case Western Reserve,MOLECULAR MEDICINE,BCMP,nih,2018,75211687
Case Western Reserve,MOLECULAR MEDICINE,BCMP,nih,2017,86713818
Case Western Reserve,MOLECULAR MEDICINE,BCMP,nih,2016,80273699
Case Western Reserve,NEUROSCIENCES,Nb,nih,2020,9677995
Case Western Reserve,NEUROSCIENCES,Nb,nih,2019,7917847
Case Western Reserve,NEUROSCIENCES,Nb,nih,2018,0
Case Western Reserve,NEUROSCIENCES,Nb,nih,2017,0
Case Western Reserve,NEUROSCIENCES,Nb,nih,2016,0
Case Western Reserve,NUTRITION,NA,nih,2020,1290933
Case Western Reserve,NUTRITION,NA,nih,2019,1547992
Case Western Reserve,NUTRITION,NA,nih,2018,0
Case Western Reserve,NUTRITION,NA,nih,2017,0
Case Western Reserve,NUTRITION,NA,nih,2016,0
Case Western Reserve,PATHOLOGY,Imm;CB,nih,2020,22662684
Case Western Reserve,PATHOLOGY,Imm;CB,nih,2019,18277120
Case Western Reserve,PATHOLOGY,Imm;CB,nih,2018,0
Case Western Reserve,PATHOLOGY,Imm;CB,nih,2017,237750
Case Western Reserve,PATHOLOGY,Imm;CB,nih,2016,198125
Case Western Reserve,PHARMACOLOGY,BCMP,nih,2020,6791035
Case Western Reserve,PHARMACOLOGY,BCMP,nih,2019,6448231
Case Western Reserve,PHARMACOLOGY,BCMP,nih,2018,0
Case Western Reserve,PHARMACOLOGY,BCMP,nih,2017,0
Case Western Reserve,PHARMACOLOGY,BCMP,nih,2016,0
Case Western Reserve,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,8116086
Case Western Reserve,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,5233560
Case Western Reserve,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,0
Case Western Reserve,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,0
Case Western Reserve,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,0
Case Western Reserve,POPULATION AND QUANTITATIVE HEALTH SCIENCES,SB,nih,2020,7543693
Case Western Reserve,POPULATION AND QUANTITATIVE HEALTH SCIENCES,SB,nih,2019,8574170
Case Western Reserve,POPULATION AND QUANTITATIVE HEALTH SCIENCES,SB,nih,2018,0
Case Western Reserve,POPULATION AND QUANTITATIVE HEALTH SCIENCES,SB,nih,2017,0
Case Western Reserve,POPULATION AND QUANTITATIVE HEALTH SCIENCES,SB,nih,2016,0
Chicago Med Franklin,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,425541
Chicago Med Franklin,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,439294
Chicago Med Franklin,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,1227458
Chicago Med Franklin,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,1118025
Chicago Med Franklin,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,1097118
Chicago Med Franklin,CELL BIOLOGY AND ANATOMY,CB,nih,2020,1290156
Chicago Med Franklin,CELL BIOLOGY AND ANATOMY,CB,nih,2019,680015
Chicago Med Franklin,CELL BIOLOGY AND ANATOMY,CB,nih,2018,691395
Chicago Med Franklin,CELL BIOLOGY AND ANATOMY,CB,nih,2017,526500
Chicago Med Franklin,CELL BIOLOGY AND ANATOMY,CB,nih,2016,543638
Chicago Med Franklin,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP,nih,2020,1261614
Chicago Med Franklin,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP,nih,2019,1777334
Chicago Med Franklin,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP,nih,2018,1361250
Chicago Med Franklin,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP,nih,2017,2481293
Chicago Med Franklin,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP,nih,2016,2454105
Chicago Med Franklin,HUMANITIES AND HEALTH CARE,GHSM,nih,2020,0
Chicago Med Franklin,HUMANITIES AND HEALTH CARE,GHSM,nih,2019,0
Chicago Med Franklin,HUMANITIES AND HEALTH CARE,GHSM,nih,2018,0
Chicago Med Franklin,HUMANITIES AND HEALTH CARE,GHSM,nih,2017,0
Chicago Med Franklin,HUMANITIES AND HEALTH CARE,GHSM,nih,2016,0
Chicago Med Franklin,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,1751543
Chicago Med Franklin,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,1474302
Chicago Med Franklin,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,1290092
Chicago Med Franklin,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,1392527
Chicago Med Franklin,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,1737025
Chicago Med Franklin,NEUROSCIENCE,Nb,nih,2020,2325869
Chicago Med Franklin,NEUROSCIENCE,Nb,nih,2019,950843
Chicago Med Franklin,NEUROSCIENCE,Nb,nih,2018,1773278
Chicago Med Franklin,NEUROSCIENCE,Nb,nih,2017,1596750
Chicago Med Franklin,NEUROSCIENCE,Nb,nih,2016,3056432
Chicago Med Franklin,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,390000
Chicago Med Franklin,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,1170000
Chicago Med Franklin,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,948334
Chicago Med Franklin,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,1347889
Chicago Med Franklin,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,1131000
Chicago-Pritzker,BEN MAY DEPARTMENT FOR CANCER RESEARCH,CB,nih,2020,0
Chicago-Pritzker,BEN MAY DEPARTMENT FOR CANCER RESEARCH,CB,nih,2019,0
Chicago-Pritzker,BEN MAY DEPARTMENT FOR CANCER RESEARCH,CB,nih,2018,0
Chicago-Pritzker,BEN MAY DEPARTMENT FOR CANCER RESEARCH,CB,nih,2017,0
Chicago-Pritzker,BEN MAY DEPARTMENT FOR CANCER RESEARCH,CB,nih,2016,0
Chicago-Pritzker,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,14485639
Chicago-Pritzker,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,13327261
Chicago-Pritzker,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,9215875
Chicago-Pritzker,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,13739695
Chicago-Pritzker,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,12643762
Chicago-Pritzker,ECOLOGY AND EVOLUTION,NA,nih,2020,4086216
Chicago-Pritzker,ECOLOGY AND EVOLUTION,NA,nih,2019,2362821
Chicago-Pritzker,ECOLOGY AND EVOLUTION,NA,nih,2018,1928769
Chicago-Pritzker,ECOLOGY AND EVOLUTION,NA,nih,2017,1893831
Chicago-Pritzker,ECOLOGY AND EVOLUTION,NA,nih,2016,1839655
Chicago-Pritzker,HUMAN GENETICS,Gn,nih,2020,2071256
Chicago-Pritzker,HUMAN GENETICS,Gn,nih,2019,6428313
Chicago-Pritzker,HUMAN GENETICS,Gn,nih,2018,6459064
Chicago-Pritzker,HUMAN GENETICS,Gn,nih,2017,5849360
Chicago-Pritzker,HUMAN GENETICS,Gn,nih,2016,4895823
Chicago-Pritzker,MICROBIOLOGY,Mb,nih,2020,6117020
Chicago-Pritzker,MICROBIOLOGY,Mb,nih,2019,5424991
Chicago-Pritzker,MICROBIOLOGY,Mb,nih,2018,5199435
Chicago-Pritzker,MICROBIOLOGY,Mb,nih,2017,4730999
Chicago-Pritzker,MICROBIOLOGY,Mb,nih,2016,5757112
Chicago-Pritzker,MOLECULAR GENETICS AND CELL BIOLOGY,Gn;CB,nih,2020,9129806
Chicago-Pritzker,MOLECULAR GENETICS AND CELL BIOLOGY,Gn;CB,nih,2019,7713370
Chicago-Pritzker,MOLECULAR GENETICS AND CELL BIOLOGY,Gn;CB,nih,2018,6849118
Chicago-Pritzker,MOLECULAR GENETICS AND CELL BIOLOGY,Gn;CB,nih,2017,6917629
Chicago-Pritzker,MOLECULAR GENETICS AND CELL BIOLOGY,Gn;CB,nih,2016,6117278
Chicago-Pritzker,NEUROBIOLOGY,Nb,nih,2020,11495529
Chicago-Pritzker,NEUROBIOLOGY,Nb,nih,2019,11090138
Chicago-Pritzker,NEUROBIOLOGY,Nb,nih,2018,17728912
Chicago-Pritzker,NEUROBIOLOGY,Nb,nih,2017,5941566
Chicago-Pritzker,NEUROBIOLOGY,Nb,nih,2016,9334978
Chicago-Pritzker,ORGANISMAL BIOLOGY AND ANATOMY,NA,nih,2020,8158299
Chicago-Pritzker,ORGANISMAL BIOLOGY AND ANATOMY,NA,nih,2019,4064040
Chicago-Pritzker,ORGANISMAL BIOLOGY AND ANATOMY,NA,nih,2018,3001843
Chicago-Pritzker,ORGANISMAL BIOLOGY AND ANATOMY,NA,nih,2017,3208135
Chicago-Pritzker,ORGANISMAL BIOLOGY AND ANATOMY,NA,nih,2016,2718653
Chicago-Pritzker,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIS,BCMP,nih,2020,703958
Chicago-Pritzker,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIS,BCMP,nih,2019,703958
Chicago-Pritzker,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIS,BCMP,nih,2018,1174525
Chicago-Pritzker,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIS,BCMP,nih,2017,1166477
Chicago-Pritzker,PHARMACOLOGICAL AND PHYSIOLOGICAL SCIS,BCMP,nih,2016,1049259
Chicago-Pritzker,PUBLIC HEALTH SCIENCES,GHSM,nih,2020,17989767
Chicago-Pritzker,PUBLIC HEALTH SCIENCES,GHSM,nih,2019,16638743
Chicago-Pritzker,PUBLIC HEALTH SCIENCES,GHSM,nih,2018,4532393
Chicago-Pritzker,PUBLIC HEALTH SCIENCES,GHSM,nih,2017,7212523
Chicago-Pritzker,PUBLIC HEALTH SCIENCES,GHSM,nih,2016,3301916
Cincinnati,ENVIRONMENTAL AND PUBLIC HEALTH SCIENCES,GHSM,nih,2020,5182379
Cincinnati,ENVIRONMENTAL AND PUBLIC HEALTH SCIENCES,GHSM,nih,2019,8135149
Cincinnati,ENVIRONMENTAL AND PUBLIC HEALTH SCIENCES,GHSM,nih,2018,7769125
Cincinnati,ENVIRONMENTAL AND PUBLIC HEALTH SCIENCES,GHSM,nih,2017,8635904
Cincinnati,ENVIRONMENTAL AND PUBLIC HEALTH SCIENCES,GHSM,nih,2016,8020989
Cincinnati,MOLECULAR GENETICS BIOCHEMISTRY AND MICROBIOLOGY,Gn;BCMP;Mb,nih,2020,2860458
Cincinnati,MOLECULAR GENETICS BIOCHEMISTRY AND MICROBIOLOGY,Gn;BCMP;Mb,nih,2019,2230575
Cincinnati,MOLECULAR GENETICS BIOCHEMISTRY AND MICROBIOLOGY,Gn;BCMP;Mb,nih,2018,2769312
Cincinnati,MOLECULAR GENETICS BIOCHEMISTRY AND MICROBIOLOGY,Gn;BCMP;Mb,nih,2017,2735915
Cincinnati,MOLECULAR GENETICS BIOCHEMISTRY AND MICROBIOLOGY,Gn;BCMP;Mb,nih,2016,3003648
Cincinnati,PATHOLOGY AND LAB MEDICINE,NA,nih,2020,5857389
Cincinnati,PATHOLOGY AND LAB MEDICINE,NA,nih,2019,4704963
Cincinnati,PATHOLOGY AND LAB MEDICINE,NA,nih,2018,4340943
Cincinnati,PATHOLOGY AND LAB MEDICINE,NA,nih,2017,4380132
Cincinnati,PATHOLOGY AND LAB MEDICINE,NA,nih,2016,5871913
Cincinnati,PHARMACOLOGY AND SYSTEMS PHYSIOLOGY,BCMP,nih,2020,8216611
Cincinnati,PHARMACOLOGY AND SYSTEMS PHYSIOLOGY,BCMP,nih,2019,8481375
Cincinnati,PHARMACOLOGY AND SYSTEMS PHYSIOLOGY,BCMP,nih,2018,1032504
Cincinnati,PHARMACOLOGY AND SYSTEMS PHYSIOLOGY,BCMP,nih,2017,0
Cincinnati,PHARMACOLOGY AND SYSTEMS PHYSIOLOGY,BCMP,nih,2016,0
Colorado,BIOCHEMISTRY AND MOLEC GENETICS,BCMP;Gn,nih,2020,10612477
Colorado,BIOCHEMISTRY AND MOLEC GENETICS,BCMP;Gn,nih,2019,13847710
Colorado,BIOCHEMISTRY AND MOLEC GENETICS,BCMP;Gn,nih,2018,7195030
Colorado,BIOCHEMISTRY AND MOLEC GENETICS,BCMP;Gn,nih,2017,7245349
Colorado,BIOCHEMISTRY AND MOLEC GENETICS,BCMP;Gn,nih,2016,0
Colorado,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2020,11237915
Colorado,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2019,6507877
Colorado,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2018,6640354
Colorado,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2017,5244950
Colorado,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2016,5061807
Colorado,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2020,17987897
Colorado,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2019,13586898
Colorado,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2018,11731520
Colorado,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2017,9376872
Colorado,IMMUNOLOGY AND MICROBIOLOGY,Imm;Mb,nih,2016,10734080
Colorado,PATHOLOGY,NA,nih,2020,1507158
Colorado,PATHOLOGY,NA,nih,2019,2560416
Colorado,PATHOLOGY,NA,nih,2018,2713879
Colorado,PATHOLOGY,NA,nih,2017,3129012
Colorado,PATHOLOGY,NA,nih,2016,2978886
Colorado,PHARMACOLOGY,BCMP,nih,2020,17989643
Colorado,PHARMACOLOGY,BCMP,nih,2019,14636204
Colorado,PHARMACOLOGY,BCMP,nih,2018,14712861
Colorado,PHARMACOLOGY,BCMP,nih,2017,11731029
Colorado,PHARMACOLOGY,BCMP,nih,2016,12524473
Colorado,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,5059420
Colorado,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,4954314
Colorado,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,4314259
Colorado,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,4369843
Colorado,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,4221282
Columbia-Vagelos,BIOCHEMISTRY AND MOLECULAR BIOPHYSICS,BCMP,nih,2020,23873413
Columbia-Vagelos,BIOCHEMISTRY AND MOLECULAR BIOPHYSICS,BCMP,nih,2019,19973635
Columbia-Vagelos,BIOCHEMISTRY AND MOLECULAR BIOPHYSICS,BCMP,nih,2018,25320190
Columbia-Vagelos,BIOCHEMISTRY AND MOLECULAR BIOPHYSICS,BCMP,nih,2017,0
Columbia-Vagelos,BIOCHEMISTRY AND MOLECULAR BIOPHYSICS,BCMP,nih,2016,0
Columbia-Vagelos,BIOMEDICAL INFORMATICS,DBMI,nih,2020,0
Columbia-Vagelos,BIOMEDICAL INFORMATICS,DBMI,nih,2019,0
Columbia-Vagelos,BIOMEDICAL INFORMATICS,DBMI,nih,2018,0
Columbia-Vagelos,BIOMEDICAL INFORMATICS,DBMI,nih,2017,5010556
Columbia-Vagelos,BIOMEDICAL INFORMATICS,DBMI,nih,2016,7399707
Columbia-Vagelos,GENETICS AND DEVELOPMENT,Gn,nih,2020,14041994
Columbia-Vagelos,GENETICS AND DEVELOPMENT,Gn,nih,2019,12892758
Columbia-Vagelos,GENETICS AND DEVELOPMENT,Gn,nih,2018,14578185
Columbia-Vagelos,GENETICS AND DEVELOPMENT,Gn,nih,2017,16728486
Columbia-Vagelos,GENETICS AND DEVELOPMENT,Gn,nih,2016,16298399
Columbia-Vagelos,MEDICAL HUMANITIES AND ETHICS,GHSM,nih,2020,0
Columbia-Vagelos,MEDICAL HUMANITIES AND ETHICS,GHSM,nih,2019,0
Columbia-Vagelos,MEDICAL HUMANITIES AND ETHICS,GHSM,nih,2018,0
Columbia-Vagelos,MEDICAL HUMANITIES AND ETHICS,GHSM,nih,2017,0
Columbia-Vagelos,MEDICAL HUMANITIES AND ETHICS,GHSM,nih,2016,0
Columbia-Vagelos,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,8726707
Columbia-Vagelos,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,6955625
Columbia-Vagelos,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,8034207
Columbia-Vagelos,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,7634811
Columbia-Vagelos,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,8122402
Columbia-Vagelos,MOLECULAR PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2020,0
Columbia-Vagelos,MOLECULAR PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2019,0
Columbia-Vagelos,MOLECULAR PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2018,0
Columbia-Vagelos,MOLECULAR PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2017,0
Columbia-Vagelos,MOLECULAR PHARMACOLOGY AND THERAPEUTICS,BCMP,nih,2016,0
Columbia-Vagelos,NEUROSCIENCE,Nb,nih,2020,26131850
Columbia-Vagelos,NEUROSCIENCE,Nb,nih,2019,19465401
Columbia-Vagelos,NEUROSCIENCE,Nb,nih,2018,17064818
Columbia-Vagelos,NEUROSCIENCE,Nb,nih,2017,13088822
Columbia-Vagelos,NEUROSCIENCE,Nb,nih,2016,10174348
Columbia-Vagelos,PHYSIOLOGY AND CELLULAR BIOPHYSICS,CB,nih,2020,11227132
Columbia-Vagelos,PHYSIOLOGY AND CELLULAR BIOPHYSICS,CB,nih,2019,10261860
Columbia-Vagelos,PHYSIOLOGY AND CELLULAR BIOPHYSICS,CB,nih,2018,7595063
Columbia-Vagelos,PHYSIOLOGY AND CELLULAR BIOPHYSICS,CB,nih,2017,7375705
Columbia-Vagelos,PHYSIOLOGY AND CELLULAR BIOPHYSICS,CB,nih,2016,5926745
Columbia-Vagelos,SYSTEMS BIOLOGY,SB,nih,2020,613115
Columbia-Vagelos,SYSTEMS BIOLOGY,SB,nih,2019,612352
Columbia-Vagelos,SYSTEMS BIOLOGY,SB,nih,2018,626757
Columbia-Vagelos,SYSTEMS BIOLOGY,SB,nih,2017,642708
Columbia-Vagelos,SYSTEMS BIOLOGY,SB,nih,2016,0
Connecticut,CELL BIOLOGY,CB,nih,2020,2618417
Connecticut,CELL BIOLOGY,CB,nih,2019,2261664
Connecticut,CELL BIOLOGY,CB,nih,2018,3072497
Connecticut,CELL BIOLOGY,CB,nih,2017,2760940
Connecticut,CELL BIOLOGY,CB,nih,2016,1922973
Connecticut,GENETICS AND GENOME SCIENCES,Gn,nih,2020,9729855
Connecticut,GENETICS AND GENOME SCIENCES,Gn,nih,2019,8931180
Connecticut,GENETICS AND GENOME SCIENCES,Gn,nih,2018,7858478
Connecticut,GENETICS AND GENOME SCIENCES,Gn,nih,2017,5103114
Connecticut,GENETICS AND GENOME SCIENCES,Gn,nih,2016,3220607
Connecticut,IMMUNOLOGY,Imm,nih,2020,3986599
Connecticut,IMMUNOLOGY,Imm,nih,2019,2787535
Connecticut,IMMUNOLOGY,Imm,nih,2018,2640941
Connecticut,IMMUNOLOGY,Imm,nih,2017,3712397
Connecticut,IMMUNOLOGY,Imm,nih,2016,7444109
Connecticut,MOLECULAR BIOLOGY AND BIOPHYSICS,BCMP,nih,2020,5922190
Connecticut,MOLECULAR BIOLOGY AND BIOPHYSICS,BCMP,nih,2019,3124766
Connecticut,MOLECULAR BIOLOGY AND BIOPHYSICS,BCMP,nih,2018,3757000
Connecticut,MOLECULAR BIOLOGY AND BIOPHYSICS,BCMP,nih,2017,2519039
Connecticut,MOLECULAR BIOLOGY AND BIOPHYSICS,BCMP,nih,2016,3404570
Connecticut,NEUROSCIENCE,Nb,nih,2020,5948787
Connecticut,NEUROSCIENCE,Nb,nih,2019,4295469
Connecticut,NEUROSCIENCE,Nb,nih,2018,6928536
Connecticut,NEUROSCIENCE,Nb,nih,2017,3248905
Connecticut,NEUROSCIENCE,Nb,nih,2016,3394339
Connecticut,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2020,0
Connecticut,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2019,0
Connecticut,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2018,0
Connecticut,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2017,0
Connecticut,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2016,0
Connecticut,PUBLIC HEALTH SCIENCES,NA,nih,2020,0
Connecticut,PUBLIC HEALTH SCIENCES,NA,nih,2019,0
Connecticut,PUBLIC HEALTH SCIENCES,NA,nih,2018,0
Connecticut,PUBLIC HEALTH SCIENCES,NA,nih,2017,0
Connecticut,PUBLIC HEALTH SCIENCES,NA,nih,2016,0
Cooper Rowan,BIOMEDICAL SCIENCES,NA,nih,2020,673414
Cooper Rowan,BIOMEDICAL SCIENCES,NA,nih,2019,265624
Cooper Rowan,BIOMEDICAL SCIENCES,NA,nih,2018,0
Cooper Rowan,BIOMEDICAL SCIENCES,NA,nih,2017,0
Cooper Rowan,BIOMEDICAL SCIENCES,NA,nih,2016,0
Cornell-Weill,BIOCHEMISTRY,BCMP,nih,2020,9500254
Cornell-Weill,BIOCHEMISTRY,BCMP,nih,2019,4758246
Cornell-Weill,BIOCHEMISTRY,BCMP,nih,2018,4427837
Cornell-Weill,BIOCHEMISTRY,BCMP,nih,2017,4149423
Cornell-Weill,BIOCHEMISTRY,BCMP,nih,2016,3247607
Cornell-Weill,BRAIN AND MIND RESEARCH INSTITUTE,Nb,nih,2020,177279
Cornell-Weill,BRAIN AND MIND RESEARCH INSTITUTE,Nb,nih,2019,211748
Cornell-Weill,BRAIN AND MIND RESEARCH INSTITUTE,Nb,nih,2018,2297828
Cornell-Weill,BRAIN AND MIND RESEARCH INSTITUTE,Nb,nih,2017,2625078
Cornell-Weill,BRAIN AND MIND RESEARCH INSTITUTE,Nb,nih,2016,0
Cornell-Weill,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2020,1118798
Cornell-Weill,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2019,570131
Cornell-Weill,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2018,941203
Cornell-Weill,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2017,982415
Cornell-Weill,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2016,1443020
Cornell-Weill,GENETIC MEDICINE,Gn,nih,2020,954506
Cornell-Weill,GENETIC MEDICINE,Gn,nih,2019,2149850
Cornell-Weill,GENETIC MEDICINE,Gn,nih,2018,2096724
Cornell-Weill,GENETIC MEDICINE,Gn,nih,2017,4778731
Cornell-Weill,GENETIC MEDICINE,Gn,nih,2016,6428232
Cornell-Weill,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,20305389
Cornell-Weill,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,16224249
Cornell-Weill,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,14691188
Cornell-Weill,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,11831380
Cornell-Weill,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,13970679
Cornell-Weill,PHARMACOLOGY,BCMP,nih,2020,12442809
Cornell-Weill,PHARMACOLOGY,BCMP,nih,2019,11998827
Cornell-Weill,PHARMACOLOGY,BCMP,nih,2018,7666879
Cornell-Weill,PHARMACOLOGY,BCMP,nih,2017,9765473
Cornell-Weill,PHARMACOLOGY,BCMP,nih,2016,8436505
Cornell-Weill,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,8183275
Cornell-Weill,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,8761041
Cornell-Weill,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,10085450
Cornell-Weill,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,7351505
Cornell-Weill,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,7552253
Creighton,MEDICAL HUMANITIES,GHSM,nih,2020,0
Creighton,MEDICAL HUMANITIES,GHSM,nih,2019,0
Creighton,MEDICAL HUMANITIES,GHSM,nih,2018,0
Creighton,MEDICAL HUMANITIES,GHSM,nih,2017,0
Creighton,MEDICAL HUMANITIES,GHSM,nih,2016,0
Creighton,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,2467309
Creighton,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,1879773
Creighton,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,1863252
Creighton,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,0
Creighton,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,0
Creighton,PATHOLOGY,NA,nih,2020,0
Creighton,PATHOLOGY,NA,nih,2019,0
Creighton,PATHOLOGY,NA,nih,2018,0
Creighton,PATHOLOGY,NA,nih,2017,0
Creighton,PATHOLOGY,NA,nih,2016,0
Creighton,PHARMACOLOGY,BCMP;Nb,nih,2020,1510950
Creighton,PHARMACOLOGY,BCMP;Nb,nih,2019,775515
Creighton,PHARMACOLOGY,BCMP;Nb,nih,2018,935225
Creighton,PHARMACOLOGY,BCMP;Nb,nih,2017,479231
Creighton,PHARMACOLOGY,BCMP;Nb,nih,2016,1200693
CUNY,MOLECULAR CELLULAR AND BIOMEDICAL SCIENCES,CB,nih,2020,914712
CUNY,MOLECULAR CELLULAR AND BIOMEDICAL SCIENCES,CB,nih,2019,270000
CUNY,MOLECULAR CELLULAR AND BIOMEDICAL SCIENCES,CB,nih,2018,0
CUNY,MOLECULAR CELLULAR AND BIOMEDICAL SCIENCES,CB,nih,2017,0
CUNY,MOLECULAR CELLULAR AND BIOMEDICAL SCIENCES,CB,nih,2016,0
Dartmouth-Geisel,BIOCHEMISTRY AND CELL BIOLOGY,BCMP;CB,nih,2020,11622453
Dartmouth-Geisel,BIOCHEMISTRY AND CELL BIOLOGY,BCMP;CB,nih,2019,9576692
