department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
PHYSIOLOGY,Kentucky,NA,2793601,5R01HL139748-02,RPGs - Non SBIR/STTR,9685940,"LU, HONG",9382938,Atherosclerosis Mechanisms: Angiotensin II production and action,PHYSIOLOGY,SCHOOLS OF MEDICINE,$327.562,$173.608,501170,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,29.03.19,PA16-160
PHYSIOLOGY,Kentucky,NA,2793601,5R01DK119619-02,RPGs - Non SBIR/STTR,9788433,"MCCARTHY, JOHN JOSEPH",1873134,Exercise-induced skeletal muscle exosomes promote adipocyte lipolysis,PHYSIOLOGY,SCHOOLS OF MEDICINE,$264.684,$134.319,399003,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,25.07.19,PA18-484
PHYSIOLOGY,Kentucky,NA,2793601,3R01DK119619-02S1,RPGs - Non SBIR/STTR,9937476,"MCCARTHY, JOHN JOSEPH",1873134,Exercise-induced skeletal muscle exosomes promote adipocyte lipolysis,PHYSIOLOGY,SCHOOLS OF MEDICINE,$250.000,$132.500,382500,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,31.07.19,PA18-484
PHYSIOLOGY,Kentucky,NA,2793601,3R01DC014468-04S1,RPGs - Non SBIR/STTR,9881062,"MCCLINTOCK, TIMOTHY S",1883753,AD supplement to In vivo patterns of receptor activation by odorants,PHYSIOLOGY,SCHOOLS OF MEDICINE,$250.000,$132.500,382500,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,14.06.19,PA18-591
PHYSIOLOGY,Kentucky,NA,2793601,5R13DC016831-03,Other Research-Related,9749072,"MCCLINTOCK, TIMOTHY S",1883753,International Society of Neurogastronomy Annual Meeting,PHYSIOLOGY,SCHOOLS OF MEDICINE,$40.000,NA,40000,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,09.08.19,PA16-294
PHYSIOLOGY,Kentucky,NA,2793601,5R01DC014468-04,RPGs - Non SBIR/STTR,9598654,"MCCLINTOCK, TIMOTHY S",1883753,In vivo patterns of receptor activation by odorants,PHYSIOLOGY,SCHOOLS OF MEDICINE,$290.276,$99.704,389980,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,08.11.18,PA13-302
PHYSIOLOGY,Kentucky,NA,2793601,5F32AR071753-03,Training - Individual,9658438,"MURACH, KEVIN",14386396,Fusion-Independent Roles of Satellite Cells in Muscle Adaptation,PHYSIOLOGY,SCHOOLS OF MEDICINE,$65.606,NA,65606,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,27.02.19,PA16-307
PHYSIOLOGY,Kentucky,NA,2793601,3R01AG019223-13S1,RPGs - Non SBIR/STTR,9880513,"NIKOLOVA-KARAKASHIAN, MARIANA",6730250,The Interaction of Interleukin 1b and Glucocorticoid Signaling Pathways in Alzheimers Disease,PHYSIOLOGY,SCHOOLS OF MEDICINE,$250.000,$132.500,382500,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,06.06.19,PA18-591
PHYSIOLOGY,Kentucky,NA,2793601,5R01AG019223-13,RPGs - Non SBIR/STTR,9727869,"NIKOLOVA-KARAKASHIAN, MARIANA",6730250,Ceramide and acute phase proteins elevation during aging,PHYSIOLOGY,SCHOOLS OF MEDICINE,$220.000,$116.600,336600,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,31.05.19,PA16-160
PHYSIOLOGY,Kentucky,NA,2793601,1F31NS110264-01A1,Training - Individual,9835257,"ORR, MICHAEL",14923407,Acomys as a Novel Mammalian Model of Spinal Cord Injury,PHYSIOLOGY,SCHOOLS OF MEDICINE,$35.165,NA,35165,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,17.06.19,PA18-671
PHYSIOLOGY,Kentucky,NA,2793601,5R01HL131782-03,RPGs - Non SBIR/STTR,9762188,"SATIN, JONATHAN",7875430,Monomeric G-proteins and Cardioprotection from Heart Failure,PHYSIOLOGY,SCHOOLS OF MEDICINE,$348.899,$184.916,533815,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,01.08.19,PA13-302
PHYSIOLOGY,Kentucky,NA,2793601,5T32GM118292-03,Training - Institutional,9717267,"SMITH, BRET N",1911523,Graduate Training in Integrative Physiology,PHYSIOLOGY,SCHOOLS OF MEDICINE,$180.032,$9.381,189413,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,02.07.19,PA16-152
PHYSIOLOGY,Kentucky,NA,2793601,5R01NS092552-02,RPGs - Non SBIR/STTR,9700234,"SMITH, BRET N",1911523,Contribution of adult neurogenesis to epileptogenesis and recovery after TBI,PHYSIOLOGY,SCHOOLS OF MEDICINE,$276.930,$146.773,423703,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,30.04.19,PA16-160
PHYSIOLOGY,Kentucky,NA,2793601,5R01DK056132-16,RPGs - Non SBIR/STTR,9659314,"SMITH, BRET N",1911523,Neural Circuitry in the Dorsal Vagal Complex,PHYSIOLOGY,SCHOOLS OF MEDICINE,$248.424,$125.454,373878,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,11.01.19,PA13-302
PHYSIOLOGY,Kentucky,NA,2793601,1F32NS111241-01,Training - Individual,9729248,"STEWART, ANDREW NATHANIEL",15507155,Role of Age on Anti-oxidant Defense in Spinal Cord Injury: Physiological Changes and Intervention,PHYSIOLOGY,SCHOOLS OF MEDICINE,$61.226,NA,61226,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,20.03.19,PAR16-458
PHYSIOLOGY,Kentucky,NA,2793601,5R21DC017247-02,RPGs - Non SBIR/STTR,9706027,"VELEZ ORTEGA, ALEJANDRA CATALINA",12084410,Mechanotransduction-Dependent Remodeling of the Stereocilia Cytoskeleton,PHYSIOLOGY,SCHOOLS OF MEDICINE,$100.000,$53.000,153000,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,18.06.19,PAR16-057
PHYSIOLOGY,Kentucky,NA,2793601,1R56AG064234-01,RPGs - Non SBIR/STTR,9959981,"WANG, GUANGHU",9046179,Regulation of microglial activation state in neurodegeneration,PHYSIOLOGY,SCHOOLS OF MEDICINE,$250.000,$125.345,375345,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,22.07.19,PA18-484
PHYSIOLOGY,Kentucky,NA,2793601,5R01HL131526-03,RPGs - Non SBIR/STTR,9702074,"WATERS, CHRISTOPHER M",1860187,ASK1 and Ventilator-Induced Lung Injury,PHYSIOLOGY,SCHOOLS OF MEDICINE,$285.729,$142.096,427825,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,13.12.18,PA13-302
PHYSIOLOGY,Kentucky,NA,2793601,5UH3NS100606-04,RPGs - Non SBIR/STTR,9768251,"WILCOCK, DONNA M",8849885,Small vessel disease biomarkers in a longitudinally-followed stroke-belt cohort,PHYSIOLOGY,SCHOOLS OF MEDICINE,$742.025,$393.273,1135298,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,08.08.19,RFANS16-020
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,1R01CA237643-01,RPGs - Non SBIR/STTR,9715793,"BRAINSON, CHRISTINE FILLMORE",10317047,Targeting epigenetic heterogeneity to improve lung cancer immunotherapy response,PHARMACOLOGY,SCHOOLS OF MEDICINE,$228.750,$121.238,349988,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,11.03.19,PA18-484
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,1R21AI142576-01,RPGs - Non SBIR/STTR,9658119,"FU, JIAN",8693493,Endothelial JAK3 expression and inflammatory lung injury in sepsis,PHARMACOLOGY,SCHOOLS OF MEDICINE,$150.000,$79.500,229500,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,31.01.19,PA18-489
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5R00ES026653-04,RPGs - Non SBIR/STTR,9771490,"GOELLNER, EVA MARIE",9458652,Mechanisms of mismatch repair mediated cell death after alkylating agent exposure,PHARMACOLOGY,SCHOOLS OF MEDICINE,$160.895,$85.274,246169,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,02.07.19,PA15-083
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5P30ES026529-03,Research Centers,9672408,"HAHN, ELLEN J",1906116,Center for Appalachian Research in Environmental Sciences,PHARMACOLOGY,SCHOOLS OF MEDICINE,$994.327,$502.135,1496462,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,30.04.19,RFAES16-001
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,7R01CA157429-07,RPGs - Non SBIR/STTR,9839955,"LIU, XIAOQI",8042648,Overcoming drug resistance of castration-resistant prostate cancer,PHARMACOLOGY,SCHOOLS OF MEDICINE,$163.374,$81.575,244949,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,14.01.19,PA18-590
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5T32ES007266-29,Training - Institutional,9741672,"LIU, XIAOQI",8042648,Training Grant in Molecular Mechanisms of Toxicity,PHARMACOLOGY,SCHOOLS OF MEDICINE,$175.656,$9.381,107037,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,24.06.19,PA14-015
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5R01ES025515-05,RPGs - Non SBIR/STTR,9627977,"SHI, XIANGLIN",2107851,"Oxidative stress, Cr(VI) carcinogenesis, and prevention",PHARMACOLOGY,SCHOOLS OF MEDICINE,$539.500,$189.375,728875,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,08.01.19,PA13-302
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5R01CA214638-02,RPGs - Non SBIR/STTR,9616847,"ST CLAIR, DARET K",3147341,A redox-mediated mechanism of UVB-induced metabolic switch in skin carcinogenesis,PHARMACOLOGY,SCHOOLS OF MEDICINE,$276.181,$122.910,399091,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,21.11.18,PA16-160
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5P20GM121327-03,Research Centers,9619381,"ST CLAIR, DARET K",3147341,University of Kentucky Center for Cancer and Metabolism,PHARMACOLOGY,SCHOOLS OF MEDICINE,$1.500.000,$748.005,2248005,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,10.01.19,PAR14-035
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5R01CA205400-04,RPGs - Non SBIR/STTR,9637339,"ST CLAIR, DARET K",3147341,Distinct Redox Mechanism in Normal and Cancer Cells as a Novel Therapeutic Target,PHARMACOLOGY,SCHOOLS OF MEDICINE,$227.237,$101.662,328899,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,26.02.19,PA13-302
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5R01ES028256-02,RPGs - Non SBIR/STTR,9762924,"WANG, ZHISHAN",14750127,Epigenetic mechanism of the synergistic tumorigenic effect of arsenic and benzo[a]pyrene co-exposure,PHARMACOLOGY,SCHOOLS OF MEDICINE,$225.000,$119.250,344250,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,16.05.19,PA16-160
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,1R01ES029942-01A1,RPGs - Non SBIR/STTR,9813295,"YANG, CHENGFENG",9719630,Mechanism of hexavalent chromium carcinogenesis - Role of long non-coding RNA dysregulation,PHARMACOLOGY,SCHOOLS OF MEDICINE,$225.000,$119.250,344250,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,27.08.19,PA18-484
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,5R01ES026151-05,RPGs - Non SBIR/STTR,9750769,"YANG, CHENGFENG",9719630,The epigenetic mechanism of hexavalent chromium carcinogenesis,PHARMACOLOGY,SCHOOLS OF MEDICINE,$225.000,$111.277,336277,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,22.08.19,PA13-302
TOXICOLOGY AND CANCER BIOLOGY,Kentucky,NA,2793601,1R01ES029838-01A1,RPGs - Non SBIR/STTR,9753486,"ZHANG, ZHUO",10011919,The role of p62 in the mechanism of Cr(VI) carcinogenesis,PHARMACOLOGY,SCHOOLS OF MEDICINE,$225.000,$119.250,344250,6,LEXINGTON,KENTUCKY,40506,Y,UNIVERSITY OF KENTUCKY COL OF MEDICINE,Domestic Higher Education,08.05.19,PA18-484
CANCER BIOLOGY,Toledo,NA,229501,7R01CA219342-03,RPGs - Non SBIR/STTR,9991240,"ZOU, YUE",6369739,ATR Isomerization in Cellular Responses to UV Damage of DNA,BIOLOGY,SCHOOLS OF MEDICINE,$221.887,$118.894,340781,9,TOLEDO,OHIO,43614,Y,UNIV OF TOLEDO COLLEGE OF MEDICINE,Domestic Higher Education,06.09.19,PA18-590
PATHOLOGY,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PATHOLOGY,UC San Diego,NA,577507,1K99AG061251-01A1,Other Research-Related,9822877,"AGUILAR CALVO, PATRICIA",15299263,Role of heparan sulfate in neural cell vulnerability to prions,PATHOLOGY,SCHOOLS OF MEDICINE,$115.675,$9.254,124929,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,02.08.19,PA18-398
PATHOLOGY,UC San Diego,NA,577507,5R35CA220512-02,RPGs - Non SBIR/STTR,9787385,"CHERESH, DAVID A",3101943,Attacking stress tolerance in cancer,PATHOLOGY,SCHOOLS OF MEDICINE,$581.789,$334.528,916317,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,15.08.19,PAR17-494
PATHOLOGY,UC San Diego,NA,577507,5R01CA212411-02,RPGs - Non SBIR/STTR,9788292,"CHERESH, DAVID A",3101943,Exploiting KRAS addiction for lung cancer therapy,PATHOLOGY,SCHOOLS OF MEDICINE,$255.097,$146.680,401777,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,02.07.19,PA16-160
PATHOLOGY,UC San Diego,NA,577507,5R00DK110534-04,RPGs - Non SBIR/STTR,9685185,"CHU, HIUTUNG",11298051,The Microbiome Mediates Protections from Colitis Through Pathways Linked to IBD,PATHOLOGY,SCHOOLS OF MEDICINE,$157.682,$90.470,248152,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,28.03.19,PA15-083
PATHOLOGY,UC San Diego,NA,577507,5R01DK107585-04,RPGs - Non SBIR/STTR,9772135,"DAS, SOUMITA",10165542,Innate responses following infection with enteric microbes,PATHOLOGY,SCHOOLS OF MEDICINE,$225.000,$123.750,348750,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,27.08.19,PA13-302
PATHOLOGY,UC San Diego,NA,577507,5R01AI079145-08,RPGs - Non SBIR/STTR,9607982,"ERNST, PETER B",6534493,The Role of the Adenosine Receptor in Th Cell Development and Function,PATHOLOGY,SCHOOLS OF MEDICINE,$352.987,$150.630,503617,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,28.11.18,PAS15-055
PATHOLOGY,UC San Diego,NA,577507,2T32OD017863-06,Training - Institutional,9704571,"ERNST, PETER B",6534493,UCSD Research Training Program for Veterinarians,PATHOLOGY,SCHOOLS OF MEDICINE,$223.158,$17.205,96165,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,13.05.19,PA18-403
PATHOLOGY,UC San Diego,NA,577507,5R01CA188506-05,RPGs - Non SBIR/STTR,9724404,"FENG, GEN-SHENG",1901669,Dissection of Pten-regulated signals in hepatopathogenesis,PATHOLOGY,SCHOOLS OF MEDICINE,$252.681,$139.744,392425,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,18.07.19,PA13-302
PATHOLOGY,UC San Diego,NA,577507,3R01CA176012-05S1,RPGs - Non SBIR/STTR,9882090,"FENG, GEN-SHENG",1901669,Molecular and Cellular Communications in Liver Tumorigenesis,PATHOLOGY,SCHOOLS OF MEDICINE,$65.000,$37.266,102266,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,22.03.19,PA18-591
PATHOLOGY,UC San Diego,NA,577507,5R21EY028701-02,RPGs - Non SBIR/STTR,9663956,"FERRARA, NAPOLEONE",11723235,Identification of novel inhibitors of ocular neovascularization,PATHOLOGY,SCHOOLS OF MEDICINE,$125.000,$71.719,196719,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,28.03.19,PA16-161
PATHOLOGY,UC San Diego,NA,577507,5R01NS097590-03,RPGs - Non SBIR/STTR,9623376,"GONIAS, STEVEN L",1869350,Schwann Cell NMDA Receptor in PNS Injury,PATHOLOGY,SCHOOLS OF MEDICINE,$218.750,$120.313,339063,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,21.02.19,PA16-160
PATHOLOGY,UC San Diego,NA,577507,5R01HL136395-03,RPGs - Non SBIR/STTR,9658541,"GONIAS, STEVEN L",1869350,Regulation of Inflammation by the Fibrinolytic System,PATHOLOGY,SCHOOLS OF MEDICINE,$250.000,$137.500,387500,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,11.04.19,PA16-160
PATHOLOGY,UC San Diego,NA,577507,5R01NS092339-05,RPGs - Non SBIR/STTR,9618759,"HEVNER, ROBERT F",1876236,Development and Malformations of the Dentate Gyrus,PATHOLOGY,SCHOOLS OF MEDICINE,$218.750,$125.235,343985,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,25.12.18,PA13-302
PATHOLOGY,UC San Diego,NA,577507,5K99HD091452-02,Other Research-Related,9719866,"HORII, MARIKO",14517369,Modeling Preeclampsia Using Human Pluripotent Stem Cells,PATHOLOGY,SCHOOLS OF MEDICINE,$95.916,$7.673,103589,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,24.04.19,PA16-193
PATHOLOGY,UC San Diego,NA,577507,3R01CA182495-05S1,RPGs - Non SBIR/STTR,9970659,"KLEMKE, RICHARD L",1874802,Fingerprinting Invasive Membrane Protrusions to Discover Metastatic Signatures,PATHOLOGY,SCHOOLS OF MEDICINE,$50.000,$28.750,78750,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,14.08.19,PA13-302
PATHOLOGY,UC San Diego,NA,577507,5F31NS103588-03,Training - Individual,9699557,"LAWRENCE, JESSICA ANNE",14593008,Targeting vesicular transport pathways in prion disease,PATHOLOGY,SCHOOLS OF MEDICINE,$39.466,NA,39466,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,20.05.19,PA16-309
PATHOLOGY,UC San Diego,NA,577507,5R01NS088485-05,RPGs - Non SBIR/STTR,9632567,"LIN, JONATHAN",8458299,Protein Homeostasis and Proteotoxicity Mechanisms,PATHOLOGY,SCHOOLS OF MEDICINE,$218.750,$120.313,339063,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,24.12.18,PA13-302
PATHOLOGY,UC San Diego,NA,577507,5R01EY027335-03,RPGs - Non SBIR/STTR,9729720,"LIN, JONATHAN",8458299,Molecular Pathology of Achromatopsia,PATHOLOGY,SCHOOLS OF MEDICINE,$260.167,$143.346,403513,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,18.07.19,PA16-160
PATHOLOGY,UC San Diego,NA,577507,1R56AI137150-01A1,RPGs - Non SBIR/STTR,9980045,"MORRIS, GERALD PATRICK",9739055,Dual TCR Expression Effects of Post-Transplant T Cell Repertoires,PATHOLOGY,SCHOOLS OF MEDICINE,$250.000,$136.328,386328,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,14.08.19,PA18-484
PATHOLOGY,UC San Diego,NA,577507,5R01HD089537-03,RPGs - Non SBIR/STTR,9653889,"PARAST, MANA M",9808069,Human Trophoblast Stem Cells: the In Vivo Niche and Relationship to Pluripotent Stem Cells,PATHOLOGY,SCHOOLS OF MEDICINE,$296.022,$162.812,458834,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,29.01.19,PA16-160
PATHOLOGY,UC San Diego,NA,577507,5R21HD094618-02,RPGs - Non SBIR/STTR,9719870,"PARAST, MANA M",9808069,Genome integrity and proteotoxic stress in extravillous trophoblast differentiation and function,PATHOLOGY,SCHOOLS OF MEDICINE,$150.000,$86.250,236250,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,19.07.19,PA16-444
PATHOLOGY,UC San Diego,NA,577507,5R21AI133189-02,RPGs - Non SBIR/STTR,9646311,"PRIDE, DAVID TEVIS",9772440,Model systems to assess the role of viruses in the microbiome,PATHOLOGY,SCHOOLS OF MEDICINE,$152.593,$67.371,219964,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,14.01.19,PA16-161
PATHOLOGY,UC San Diego,NA,577507,2R01NS075233-07A1,RPGs - Non SBIR/STTR,9765525,"ROY, SUBHOJIT",9459021,Molecular determinants and function of axonal actin assemblies,PATHOLOGY,SCHOOLS OF MEDICINE,$218.750,$125.781,344531,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,22.07.19,PA18-484
PATHOLOGY,UC San Diego,NA,577507,1R01NS111978-01,RPGs - Non SBIR/STTR,9765861,"ROY, SUBHOJIT",9459021,Pathophysiologic roles of alpha-synuclein at the synapse,PATHOLOGY,SCHOOLS OF MEDICINE,$372.233,$163.067,535300,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,07.08.19,PA18-484
PATHOLOGY,UC San Diego,NA,577507,5R01NS076896-08,RPGs - Non SBIR/STTR,9690848,"SIGURDSON, CHRISTINA",8492985,Mechanisms of Prion Spread,PATHOLOGY,SCHOOLS OF MEDICINE,$218.750,$120.313,339063,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,08.04.19,PA16-160
PATHOLOGY,UC San Diego,NA,577507,5R21NS105498-02,RPGs - Non SBIR/STTR,9743889,"SIGURDSON, CHRISTINA",8492985,Molecular basis of spongiform encephalopathy in prion disease,PATHOLOGY,SCHOOLS OF MEDICINE,$125.000,$71.823,196823,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,17.07.19,PA16-161
PATHOLOGY,UC San Diego,NA,577507,5R01NS069566-09,RPGs - Non SBIR/STTR,9705939,"SIGURDSON, CHRISTINA",8492985,Mechanisms of Prion Aggregation and Species Barriers,PATHOLOGY,SCHOOLS OF MEDICINE,$218.750,$120.313,339063,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,07.06.19,PA13-302
PATHOLOGY,UC San Diego,NA,577507,5R21NS110409-02,RPGs - Non SBIR/STTR,9789974,"SIGURDSON, CHRISTINA",8492985,Probing prion clearance through interstitial fluid and perivascular pathways,PATHOLOGY,SCHOOLS OF MEDICINE,$125.000,$71.875,196875,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,08.08.19,PA18-358
PATHOLOGY,UC San Diego,NA,577507,1R01HD096260-01A1,RPGs - Non SBIR/STTR,9684428,"SONCIN, FRANCESCA",11732878,Role of VGLL1 in human placental development and trophoblast specification,PATHOLOGY,SCHOOLS OF MEDICINE,$314.882,$176.009,490891,52,LA JOLLA,CALIFORNIA,92093,Y,UNIV OF CALIFORNIA SAN DIEGO SCH OF MED,Domestic Higher Education,18.01.19,PA18-484
