department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
BIOMEDICAL ENGINEERING,Wake Forest,NA,9021205,5R01CA194578-05,RPGs - Non SBIR/STTR,9523244,"ZHAO, DAWEN",8463494,Convertible MRI Contrast Ignaling Delivery and Release of Anti-glioma Nano-drug,BIOMEDICAL ENGINEERING,SCHOOLS OF MEDICINE,228750,125813,354563,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,12.07.18,PAR13-185
COMPARATIVE MEDICINE,Wake Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPIDEMIOLOGY AND PREVENTION,Wake Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IMPLEMENTATION SCIENCE,Wake Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R25CA122061-11,Other Research-Related,9525790,"AVIS, NANCY E",1883963,Postdoctoral Training Program in Cancer Survivorship,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,351553,26204,236400,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,16.07.18,PAR10-165
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01CA199137-04,RPGs - Non SBIR/STTR,9513487,"AVIS, NANCY E",1883963,A Prospective Study of the Impact of Breast Cancer on Symptoms and Functioning,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,329145,49558,55401,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,14.09.18,PA13-302
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01AG050657-03,RPGs - Non SBIR/STTR,9433607,"BAKER, LAURA D",8825784,Cocoa Supplement and Multivitamin Outcomes Study in the Mind (COSMOS-Mind),PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,528719,238104,766823,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,08.02.18,PA13-302
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01HL127028-04,RPGs - Non SBIR/STTR,9505972,"BERTONI, ALAIN GERALD",8620958,"Transition from Risk Factors to Early HF: Prevalence, Pathogenesis, and Phenomics",PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,1206310,112962,1319272,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,26.05.18,PA13-302
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R21CA198237-03,RPGs - Non SBIR/STTR,9548182,"DANHAUER, SUZANNE C",8602759,A Stepped-Care Telehealth Approach to Treat Distress in Rural Cancer Survivors,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,51335,28235,79570,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,11.07.18,PAR13-146
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5U01DK057136-19,RPGs - Non SBIR/STTR,9416988,"ESPELAND, MARK ANDREW",1865060,16/16 Action for Health in Diabetes Extension Study Biostatistics Research Center,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,1792677,618370,2201808,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,27.02.18,RFADK15-502
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,3U01DK057136-19S2,RPGs - Non SBIR/STTR,9752156,"ESPELAND, MARK ANDREW",1865060,16/16 Action for Health in Diabetes Extension Study Biostatistics Research Center,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,5751,3163,8914,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,29.08.18,RFADK15-502
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,3U01DK057136-19S1,RPGs - Non SBIR/STTR,9716767,"ESPELAND, MARK ANDREW",1865060,16/16 Action for Health in Diabetes Extension Study Biostatistics Research Center,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,32413,13750,46163,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,18.06.18,RFADK15-502
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01HD084606-03,RPGs - Non SBIR/STTR,9414582,"GESELL, SABINA BERHAN",9970794,Building Social Networks to Improve Physical Activity and Weight Loss in Latino Parents,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,207860,55745,263605,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,31.01.18,PAR15-048
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,1R01AI139126-01,RPGs - Non SBIR/STTR,9575198,"JENSEN, ELIZABETH T",9526549,"Early life factors, gene-environment interaction and eosinophilic esophagitis",PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,207930,75728,283658,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,06.06.18,PA15-027
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01HL135009-02,RPGs - Non SBIR/STTR,9395936,"LIU, YONGMEI",8435684,A Longitudinal Epigenetic Study of Atherosclerosis,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,1273929,226243,1500172,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,15.12.17,PA13-302
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01DA032550-06,RPGs - Non SBIR/STTR,9532810,"REBOUSSIN, BETH A",6565447,"Multilevel Moderators of Drugs, Violence, Poverty and HIV Among Black Youth and Young Adults Living in Baltimore",PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,181101,31247,212348,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,23.07.18,PAR13-080
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R03AG056959-02,RPGs - Non SBIR/STTR,9552702,"REYNOLDS, LINDSAY M",9814073,Nutrigenomics of Cardiometabolic Health in Older Adults,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,50000,27500,77500,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,23.07.18,PA15-039
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01HL104199-07,RPGs - Non SBIR/STTR,9478273,"RODRIGUEZ, CARLOS JOSE",7613007,Epidemiologic Determinants of Change in Cardiac Structure and Function (ECHO-SOL 2),PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,661047,78173,739220,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,07.05.18,PA13-302
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01CA218398-02,RPGs - Non SBIR/STTR,9507780,"SALSMAN, JOHN",9189023,Optimizing health related quality of life measurement in adolescent and young adult oncology: A PROMISing solution,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,336028,150440,486468,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,27.06.18,PAR16-260
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5K01AT008219-04,Other Research-Related,9452897,"SOHL, STEPHANIE JEAN",10146387,A Behavioral Integrative Intervention for Reducing Cancer-related Fatigue,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,115450,9236,124686,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,23.03.18,PA14-044
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R34AT009546-02,RPGs - Non SBIR/STTR,9531261,"SOHL, STEPHANIE JEAN",10146387,EHealth Mindful Movement and Breathing to Improve Gynecologic Cancer Surgery Outcomes,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,175000,96250,271250,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,28.07.18,PAR14-182
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R01CA141643-08,RPGs - Non SBIR/STTR,9415013,"SUTFIN, ERIN L",8789753,Tobacco Use during the Transition to Adulthood,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,348849,191867,540716,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,03.01.18,PA13-302
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,5R03CA223600-02,RPGs - Non SBIR/STTR,9568750,"WAGONER, KIMBERLY G",10660098,Consumer Perceptions of Health Claims in Vape Shops,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,75000,41250,116250,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,24.08.18,RFAOD15-004
PUBLIC HEALTH SCIENCES,Wake Forest,NA,9021205,1R01CA226078-01,RPGs - Non SBIR/STTR,9497099,"WEAVER, KATHRYN ELIZABETH",10391553,Assessing efficacy and implementation of an EHR tool to assess heart health among survivors,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,383466,116377,499843,5,WINSTON-SALEM,NORTH CAROLINA,27157,Y,WAKE FOREST UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,08.06.18,PA16-035
OPHTHAMOLOGY VISUAL AND ANATOMICAL SCIENCES,Wayne State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,1R35GM128946-01,RPGs - Non SBIR/STTR,9576271,"HUERTA-SANCHEZ, EMILIA",11290463,Characterizing modes of natural selection via diverse ancient and modern samples,BIOLOGY,SCHOOLS OF MEDICINE,246339,132387,378726,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,19.09.18,PAR17-190
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,5R01GM118652-03,RPGs - Non SBIR/STTR,9485972,"RAMACHANDRAN, SOHINI",10729216,Novel statistical methods to localize genomic elements underlying adaptive evolution,BIOLOGY,SCHOOLS OF MEDICINE,209598,102923,312521,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,15.05.18,PA13-302
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,1T32GM128596-01,Training - Institutional,9570007,"RAMACHANDRAN, SOHINI",10729216,Predoctoral Training Program in Biological Data Science at Brown University,BIOLOGY,SCHOOLS OF MEDICINE,179296,9224,188520,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,21.06.18,PA16-152
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,5R01GM067862-14,RPGs - Non SBIR/STTR,9419309,"RAND, DAVID M",1922066,Nuclear-Mitochondrial Fitness Interactions in Drosophila,BIOLOGY,SCHOOLS OF MEDICINE,229000,132930,361930,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,14.03.18,PA13-302
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,5P20GM109035-03,Research Centers,9433661,"RAND, DAVID M",1922066,COBRE: Center for Computational Biology of Human Disease,BIOLOGY,SCHOOLS OF MEDICINE,1532441,761371,2293812,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,06.02.18,PAR14-035
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,5R01AR055295-10,RPGs - Non SBIR/STTR,9487147,"ROBERTS, THOMAS JAY",8263065,Elastic mechanisms in locomotion,BIOLOGY,SCHOOLS OF MEDICINE,308833,113477,422310,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,10.05.18,PA16-160
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,5R37AG024360-13,RPGs - Non SBIR/STTR,9460971,"TATAR, MARC",1971669,FUNCTIONS AND INTERACTIONS DFOXO IN DROSOPHILA AGING,BIOLOGY,SCHOOLS OF MEDICINE,280192,166506,446698,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,30.04.18,PA10-067
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,5R21AG055828-02,RPGs - Non SBIR/STTR,9440952,"TATAR, MARC",1971669,REPTOR as a mechanism for aging control by dietary restriction and rapamycin,BIOLOGY,SCHOOLS OF MEDICINE,150000,93750,243750,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,07.03.18,PA16-161
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,1R01AG059563-01,RPGs - Non SBIR/STTR,9573737,"TATAR, MARC",1971669,Aging regulation by non-autonomous signaling from Drosophila gut enteroendocrine cells,BIOLOGY,SCHOOLS OF MEDICINE,250000,126056,376056,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,20.07.18,RFAAG18-009
ECOLOGY AND EVOLUTIONARY BIOLOGY,Brown-Alpert,NA,1003201,3R37AG024360-13S1,RPGs - Non SBIR/STTR,9694792,"TATAR, MARC",1971669,FUNCTIONS AND INTERACTIONS DFOXO IN DROSOPHILA AGING,BIOLOGY,SCHOOLS OF MEDICINE,171346,107091,278437,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,13.09.18,PA18-591
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,5R01DK110049-03,RPGs - Non SBIR/STTR,9507843,"BARTNIKAS, THOMAS BENEDICT",9612892,Molecular Basis of Mammalian Manganese Homeostasis,PATHOLOGY,SCHOOLS OF MEDICINE,225000,140625,365625,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,05.06.18,PA13-302
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,3U01ES028184-01S1,RPGs - Non SBIR/STTR,9628214,"BOEKELHEIDE, KIM",1877035,"Human 3D Microtissues for Toxicity Testing via Integrated Imaging, Molecular and Functional Analyses",PATHOLOGY,SCHOOLS OF MEDICINE,3241,2026,5267,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,01.06.18,PA16-288
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,5U01ES028184-02,RPGs - Non SBIR/STTR,9564932,"BOEKELHEIDE, KIM",1877035,"Human 3D Microtissues for Toxicity Testing via Integrated Imaging, Molecular and Functional Analyses",PATHOLOGY,SCHOOLS OF MEDICINE,543042,226602,769644,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,18.07.18,PAR16-116
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,5T32ES007272-27,Training - Institutional,9520078,"KANE, AGNES B",1880756,Training in Environmental Pathology,PATHOLOGY,SCHOOLS OF MEDICINE,447346,28108,475454,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,27.06.18,PA16-152
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,5R01AI127699-02,RPGs - Non SBIR/STTR,9542721,"KURTIS, JONATHAN D",7110027,Tfh responses to novel vaccine candidates and protection from pediatric falciparum malaria,PATHOLOGY,SCHOOLS OF MEDICINE,580858,91676,672534,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,23.07.18,PA16-160
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,5R01AI110699-05,RPGs - Non SBIR/STTR,9547638,"KURTIS, JONATHAN D",7110027,PfSEA-1 based vaccines for falciparum malaria,PATHOLOGY,SCHOOLS OF MEDICINE,528760,230589,759349,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,13.08.18,PA13-302
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,5R01HD092301-02,RPGs - Non SBIR/STTR,9547477,"KURTIS, JONATHAN D",7110027,One Health Vaccine Development for Bovine and Human Schistosomiasis,PATHOLOGY,SCHOOLS OF MEDICINE,425161,47054,472215,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,31.05.18,PAR16-366
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,1F31DK117524-01,Training - Individual,9539320,"MERCADANTE, COURTNEY J",12559465,The role of manganese absorption in an inherited disease of manganese excess,PATHOLOGY,SCHOOLS OF MEDICINE,44524,NA,44524,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,14.02.18,PA16-309
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,5R00ES023848-04,RPGs - Non SBIR/STTR,9415029,"PLAVICKI, JESSICA SUSAN",6997106,Ahr2 activation and sox9b function in forebrain and cerebral vascular development,PATHOLOGY,SCHOOLS OF MEDICINE,148655,92909,241564,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,05.02.18,PA11-197
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,1R21AI131047-01A1,RPGs - Non SBIR/STTR,9456334,"RAJ, DIPAK",14177589,PfCDPK5 based vaccines for pediatric malaria,PATHOLOGY,SCHOOLS OF MEDICINE,150000,93750,243750,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,05.02.18,PA16-161
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,4R00ES025231-03,RPGs - Non SBIR/STTR,9724715,"SPADE, DANIEL JAMES",11135135,Retinoic Acid Signaling Disruption by Phthalates in Human and Rodent Fetal Testis,PATHOLOGY,SCHOOLS OF MEDICINE,153231,95769,249000,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,17.08.18,PA15-083
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,1R01ES028072-01A1,RPGs - Non SBIR/STTR,9472017,"ZHITKOVICH, ANATOLY",1966044,Regulation of p53 and Checkpoint Signaling by Chromium(VI),PATHOLOGY,SCHOOLS OF MEDICINE,225000,140625,365625,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,24.11.17,PA16-160
PATHOLOGY AND LAB MEDICINE,Brown-Alpert,NA,1003201,5R01ES008786-20,RPGs - Non SBIR/STTR,9415419,"ZHITKOVICH, ANATOLY",1966044,Genotoxicity of Chromium Compounds,PATHOLOGY,SCHOOLS OF MEDICINE,225000,140625,365625,1,PROVIDENCE,RHODE ISLAND,2912,Y,BROWN UNIVERSITY MEDICAL SCHOOL,Domestic Higher Education,05.02.18,PA13-302
MEDICAL SCIENCE,Brown-Alpert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANATOMY AND STRUCTURAL BIOLOGY,Einstein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PATHOLOGY,Einstein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,1R01HL141108-01,RPGs - Non SBIR/STTR,9494131,"AUTIERI, MICHAEL V",1941504,Attenuation of atherosclerosis by regulation of VSMC inflammatory gene mRNA stability,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,310266,181506,491772,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,19.01.18,PA16-160
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,1R01HL140071-01A1,RPGs - Non SBIR/STTR,9595818,"CHEN, XIONGWEN",8682082,Compartmental PKA and Pathological Cardiac Hypertrophy,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,250000,146250,396250,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,30.06.18,PA16-160
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL133248-03,RPGs - Non SBIR/STTR,9475254,"EGUCHI, SATORU",7754724,Mechanism of Hypertensive Vascular Remodeling and End-Organ Damage,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,289732,162250,451982,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,27.04.18,PA13-302
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL128324-04,RPGs - Non SBIR/STTR,9525710,"EGUCHI, SATORU",7754724,Vascular signal as a therapeutic target for abdominal aortic aneurysm,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,250000,140000,390000,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,29.06.18,PA13-302
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5F31HL131357-03,Training - Individual,9485987,"HARPER, SHAVONN CHRISTINE",12187667,The role of the Cav3.1 subunit of the T-type calcium channel in the heart after injury using a loss-of-function model,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,31763,NA,31763,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,21.05.18,PA14-148
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,1F31HL137344-01A1,Training - Individual,9469895,"HERMAN, ALLISON",12402473,Role of FXR1 and mRNA stability in vascular disease completed,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,30240,NA,30240,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,08.01.18,PA16-309
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL132391-03,RPGs - Non SBIR/STTR,9462643,"HOUSER, STEVEN R",1882236,Paracrine hypothesis underlying cardiac stem cell therapy,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,625878,136028,761906,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,30.03.18,PA13-302
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,1R01HL139960-01,RPGs - Non SBIR/STTR,9427212,"HOUSER, STEVEN R",1882236,Cortical Bone Stem Cell Therapy for the Infarcted Heart,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,395614,231434,627048,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,16.05.18,PA16-160
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,1F31HL143865-01,Training - Individual,9608954,"JOHNSON, JASLYN",14255509,Exosomes secreted by Cortical Bone Stem Cells mediate Cardiac Repair,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,30191,NA,30191,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,30.07.18,PA16-308
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,1R01HL137850-01A1,RPGs - Non SBIR/STTR,9523508,"MOHSIN, SADIA",11701417,Paracrine Modulation of Cardiac Repair processes by Cortical Bone Derived Stem Cells,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,250000,146250,396250,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,09.05.18,PA16-160
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL129120-03,RPGs - Non SBIR/STTR,9460288,"RECCHIA, FABIO A",3060825,Follistatin-like protein 1 in cardiac and systemic metabolism,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,536348,177565,713913,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,06.04.18,PA13-302
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,1R01HL139889-01A1,RPGs - Non SBIR/STTR,9595740,"SABRI, ABDELKARIM",7002182,Protein activated Receptor-4 in Cardiac Rupture after Myocardial Infarction,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,298456,174597,473053,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,19.07.18,PA16-160
